,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AutomaticPayment,Churn
271,1,0,0,0,8,1,0,2,0,0,0,0,0,0,0,0,1,44.45,369.3,0.0,0
272,0,0,0,0,13,1,0,0,2,2,2,2,2,2,1,1,0,19.95,253.8,0.0,0
273,1,0,0,0,38,1,1,1,0,0,1,1,1,1,0,1,0,103.65,3988.5,0.0,0
274,0,0,0,0,57,1,0,0,2,2,2,2,2,2,2,0,2,20.65,1125.6,1.0,0
275,1,0,0,0,6,1,1,1,0,1,0,0,1,0,0,1,0,89.75,552.65,0.0,0
276,1,0,1,1,6,1,0,2,0,0,0,0,0,0,0,0,1,45.5,285.2,0.0,0
277,1,0,0,0,29,1,0,0,2,2,2,2,2,2,1,0,1,20.0,599.3,0.0,0
278,0,0,1,0,71,1,0,0,2,2,2,2,2,2,1,0,0,20.85,1539.75,0.0,0
279,0,0,1,0,33,1,1,1,0,1,1,0,0,1,0,1,0,93.35,3092.0,0.0,0
280,1,0,0,0,33,1,1,2,1,0,0,1,0,0,1,0,0,59.4,1952.8,0.0,0
281,0,0,1,0,72,1,1,1,0,1,1,0,1,1,2,1,2,103.75,7346.2,1.0,0
282,1,0,0,0,2,1,0,0,2,2,2,2,2,2,0,0,1,19.5,27.55,0.0,0
283,0,1,1,0,72,1,1,1,0,1,0,0,1,1,1,1,3,97.25,7133.1,1.0,0
284,1,0,1,1,35,1,0,0,2,2,2,2,2,2,1,0,1,19.65,708.8,0.0,0
285,1,0,1,0,46,0,2,2,1,1,0,0,1,0,0,0,0,45.55,2062.15,0.0,0
286,1,0,1,1,35,1,1,0,2,2,2,2,2,2,0,1,0,25.75,882.55,0.0,0
287,0,1,1,1,52,1,1,2,0,1,1,0,1,1,1,1,0,80.85,4079.55,0.0,0
288,1,0,0,0,39,0,2,2,0,1,1,1,0,0,0,0,2,41.1,1597.05,1.0,0
289,1,0,1,1,72,1,1,1,1,1,1,0,1,1,2,0,3,109.55,7887.25,1.0,0
290,0,0,1,1,45,1,1,1,0,1,1,1,1,1,2,1,2,109.75,4900.65,1.0,0
291,0,1,1,0,69,1,1,1,0,1,1,1,1,1,2,1,0,109.95,7634.25,0.0,0
292,0,1,1,1,72,1,0,1,1,0,1,1,1,1,2,1,3,104.1,7447.7,1.0,0
293,1,0,0,0,37,1,0,0,2,2,2,2,2,2,2,0,1,19.8,813.3,0.0,0
294,0,1,0,0,4,1,0,1,1,0,0,0,0,0,0,0,0,75.35,273.4,0.0,0
295,0,0,0,0,27,1,0,2,1,0,1,1,1,0,1,0,3,69.35,1927.3,1.0,0
296,0,0,1,0,52,1,1,1,1,0,1,1,0,0,2,1,3,91.6,4627.8,1.0,0
297,1,0,1,1,20,1,1,1,0,0,1,1,0,1,0,1,2,95.5,1916.2,1.0,0
298,0,1,1,0,29,1,1,2,0,0,0,0,0,0,0,1,0,51.6,1442.0,0.0,0
299,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,2,48.45,48.45,1.0,0
300,1,1,0,0,43,1,1,1,0,1,0,0,1,0,0,1,0,90.25,3838.75,0.0,0
301,1,0,1,1,62,0,2,2,1,1,0,1,1,0,2,0,2,48.7,3008.55,1.0,0
302,0,1,1,1,64,1,1,0,2,2,2,2,2,2,2,1,2,24.4,1548.65,1.0,0
303,1,0,1,0,71,1,1,2,1,1,1,1,1,1,2,0,3,85.75,6223.8,1.0,0
304,1,0,1,0,59,1,1,1,0,0,1,1,1,0,0,0,0,93.35,5386.5,0.0,0
305,0,0,1,1,33,1,0,0,2,2,2,2,2,2,1,0,3,20.1,620.55,1.0,0
306,1,1,0,0,4,1,1,1,0,0,0,0,0,0,0,1,0,74.45,294.45,0.0,0
307,0,0,1,0,34,1,0,0,2,2,2,2,2,2,2,0,3,20.05,679.0,1.0,0
308,1,0,1,1,57,1,0,2,1,0,1,1,0,0,1,1,1,59.3,3274.35,0.0,0
309,0,0,0,1,7,1,0,0,2,2,2,2,2,2,1,0,1,19.45,136.75,0.0,0
310,1,0,1,1,51,0,2,2,1,0,0,1,0,0,2,0,2,34.2,1782.0,1.0,0
311,0,0,0,0,58,1,0,0,2,2,2,2,2,2,2,0,3,20.3,1131.5,1.0,0
312,1,0,0,0,35,1,0,0,2,2,2,2,2,2,0,0,2,19.25,617.65,1.0,0
313,1,0,1,1,53,1,0,1,0,1,1,1,1,1,0,1,2,108.25,5935.1,1.0,0
314,0,0,0,0,72,0,2,2,1,1,1,1,1,1,2,1,2,65.55,4807.45,1.0,0
315,1,0,0,0,63,1,1,2,1,1,1,1,1,0,2,1,3,79.85,4861.45,1.0,0
316,0,0,0,0,21,1,0,2,1,0,1,0,1,0,0,0,2,65.35,1424.4,1.0,0
317,0,0,1,0,62,1,1,1,1,1,0,0,0,1,1,0,0,96.1,6001.45,0.0,0
318,1,0,1,0,69,1,0,2,0,1,0,0,0,1,2,1,3,61.45,4131.2,1.0,0
319,1,0,1,1,30,1,0,0,2,2,2,2,2,2,2,0,1,19.7,599.25,0.0,0
320,0,0,1,1,52,1,0,0,2,2,2,2,2,2,2,0,1,19.2,1054.75,0.0,0
321,1,1,1,1,12,0,2,2,0,0,0,1,0,0,0,1,1,29.3,355.9,0.0,0
322,1,0,1,0,29,1,0,0,2,2,2,2,2,2,2,1,1,19.55,521.8,0.0,0
323,1,0,1,1,4,1,1,2,0,1,0,1,0,0,0,1,1,58.5,224.85,0.0,0
324,1,0,0,0,50,1,1,1,0,0,0,0,1,1,0,1,0,95.7,4729.75,0.0,0
325,0,0,1,1,19,0,2,2,1,1,0,0,0,0,0,1,1,34.95,610.2,0.0,0
326,1,0,0,0,31,0,2,2,1,1,0,1,0,1,2,1,2,49.85,1520.1,1.0,0
327,1,0,0,0,2,1,0,0,2,2,2,2,2,2,0,0,1,20.3,41.2,0.0,0
328,1,0,1,1,24,1,1,2,1,1,0,0,1,1,1,0,0,78.4,1832.4,0.0,0
329,0,1,0,0,45,1,1,1,0,0,0,0,1,1,0,1,2,93.9,4200.25,1.0,0
330,0,0,0,0,56,1,0,2,0,1,1,1,1,1,2,1,3,81.8,4534.45,1.0,0
331,0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,0,3,19.4,1363.25,1.0,0
332,1,0,1,0,32,1,0,0,2,2,2,2,2,2,0,0,2,19.4,641.15,1.0,0
333,1,0,1,1,66,1,0,2,1,0,0,0,1,0,2,1,0,59.75,3996.8,0.0,0
334,0,0,0,0,37,1,1,1,1,0,0,0,1,0,0,1,0,91.15,3369.25,0.0,0
335,0,0,1,1,71,1,1,2,1,0,1,1,1,1,1,0,0,85.45,6300.85,0.0,0
336,1,0,1,0,56,1,1,1,0,0,0,0,1,0,0,1,2,85.6,4902.8,1.0,0
337,0,0,0,0,12,1,0,0,2,2,2,2,2,2,1,0,3,20.05,267.0,1.0,0
338,0,0,0,0,67,1,0,0,2,2,2,2,2,2,2,0,2,20.5,1430.95,1.0,0
339,1,0,1,1,63,1,1,1,1,0,0,0,1,1,1,1,3,99.65,6311.2,1.0,0
340,0,0,0,0,58,1,1,0,2,2,2,2,2,2,2,1,3,25.3,1474.35,1.0,0
341,1,0,1,1,42,1,0,1,0,0,1,1,1,1,2,1,0,100.4,4303.65,0.0,0
342,0,0,0,0,16,1,0,0,2,2,2,2,2,2,0,0,1,20.0,275.7,0.0,0
343,1,0,0,0,42,1,0,2,0,1,0,0,0,0,0,1,0,49.55,2077.95,0.0,0
344,0,0,0,0,5,1,0,1,0,0,0,0,1,0,0,1,1,80.1,398.55,0.0,0
345,0,0,0,0,66,1,0,1,1,0,1,1,1,1,2,1,2,105.65,6844.5,1.0,0
346,1,0,0,0,33,1,1,1,0,1,1,0,1,1,0,0,0,107.55,3645.5,0.0,0
347,1,0,1,0,46,1,0,2,0,1,0,0,1,1,0,1,3,69.1,3168.0,1.0,0
348,1,0,1,1,72,1,1,2,0,0,1,0,1,1,2,1,2,76.8,5468.45,1.0,0
349,1,0,0,0,41,1,1,2,0,0,1,1,0,1,1,1,0,68.6,2877.05,0.0,0
350,0,1,1,0,62,1,1,1,0,1,0,0,0,1,0,1,2,89.8,5629.55,1.0,0
351,1,0,0,0,61,1,1,2,1,1,1,1,1,1,2,0,0,89.65,5308.7,0.0,0
352,1,1,0,0,45,0,2,2,0,0,0,0,0,1,1,0,0,34.2,1596.6,0.0,0
353,1,0,1,1,11,1,0,0,2,2,2,2,2,2,1,1,1,20.0,196.35,0.0,0
354,1,0,1,1,48,0,2,2,1,0,1,0,0,1,1,0,3,45.0,2196.3,1.0,0
355,1,0,0,0,41,1,0,0,2,2,2,2,2,2,2,0,1,20.0,810.3,0.0,0
356,0,1,1,0,30,1,1,1,0,0,0,0,0,0,0,0,1,77.9,2351.45,0.0,0
357,1,0,1,1,8,1,0,0,2,2,2,2,2,2,1,0,0,19.8,160.05,0.0,0
358,0,0,1,0,14,1,0,2,0,1,1,1,1,1,2,0,1,81.95,1181.75,0.0,0
359,0,0,1,1,71,1,1,2,1,1,1,1,1,1,2,0,3,90.3,6287.3,1.0,0
360,1,0,1,1,10,1,0,0,2,2,2,2,2,2,0,1,2,19.8,196.75,1.0,0
361,0,0,1,1,71,1,1,1,1,0,0,0,1,1,2,1,0,97.2,6910.3,0.0,0
362,0,0,0,0,35,1,0,0,2,2,2,2,2,2,1,0,2,20.6,754.0,1.0,0
363,0,0,1,0,68,1,1,0,2,2,2,2,2,2,2,0,2,25.25,1728.2,1.0,0
364,1,0,1,1,19,1,1,0,2,2,2,2,2,2,2,1,2,24.9,467.7,1.0,0
365,0,0,1,1,72,1,1,1,1,1,1,1,1,1,2,0,2,114.45,8100.55,1.0,0
366,0,0,1,0,60,1,0,0,2,2,2,2,2,2,2,1,2,20.5,1198.8,1.0,0
367,1,0,0,0,38,1,1,2,1,1,1,0,0,0,0,1,2,66.15,2522.4,1.0,0
368,1,0,1,1,71,1,1,1,1,1,1,1,1,1,2,0,2,114.6,8100.25,1.0,0
369,1,0,0,0,35,1,0,0,2,2,2,2,2,2,1,0,1,20.75,700.45,0.0,0
370,0,1,1,0,70,1,1,1,0,1,1,0,1,1,1,1,0,104.8,7308.95,0.0,0
371,1,0,1,0,71,1,1,2,1,1,1,1,1,1,2,0,0,90.1,6310.9,0.0,0
372,1,0,0,0,54,1,1,1,0,0,1,1,0,1,2,1,2,95.1,5064.85,1.0,0
373,1,0,1,1,62,1,1,1,0,1,1,1,1,1,1,1,0,110.8,6840.95,0.0,0
374,1,0,0,0,58,1,1,2,1,1,1,1,0,0,1,1,3,71.1,4299.2,1.0,0
375,1,0,1,1,48,0,2,2,0,0,0,1,0,0,0,1,3,29.5,1423.05,1.0,0
376,0,0,1,0,72,1,1,1,0,1,1,1,1,1,2,1,0,108.4,7719.5,0.0,0
377,0,0,0,0,52,1,0,0,2,2,2,2,2,2,2,0,2,21.0,1107.2,1.0,0
378,1,0,1,1,9,1,0,1,0,0,0,1,0,0,0,1,0,75.85,647.5,0.0,0
379,1,0,1,1,70,1,0,2,1,1,1,1,0,1,1,0,3,74.1,5222.3,1.0,0
380,0,0,0,0,52,1,0,1,0,0,1,0,0,1,0,1,3,83.8,4331.4,1.0,0
381,1,0,0,0,30,1,1,1,1,0,0,1,1,1,0,0,2,106.4,3211.9,1.0,0
382,0,0,0,0,29,1,0,0,2,2,2,2,2,2,1,1,1,19.8,572.2,0.0,0
383,0,0,0,1,54,1,0,2,0,1,1,1,0,0,1,1,0,61.0,3283.05,0.0,0
384,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.55,521.35,0.0,0
385,0,0,1,1,68,0,2,2,1,1,0,0,1,0,1,0,1,44.8,2983.65,0.0,0
386,1,0,0,0,35,0,2,2,0,0,1,1,0,0,0,1,1,33.45,1175.85,0.0,0
387,0,0,0,0,25,1,0,0,2,2,2,2,2,2,1,1,2,19.5,516.3,1.0,0
388,1,1,1,0,28,1,1,0,2,2,2,2,2,2,0,0,1,25.7,734.6,0.0,0
389,0,0,0,0,52,1,1,1,0,0,1,0,0,1,2,1,3,89.45,4577.75,1.0,0
390,1,0,1,1,43,1,1,0,2,2,2,2,2,2,1,1,2,24.45,993.15,1.0,0
391,1,0,1,1,67,0,2,2,1,1,0,0,0,0,2,0,2,36.15,2434.45,1.0,0
392,1,0,1,1,45,1,1,2,1,1,1,1,1,0,0,0,1,81.3,3541.1,0.0,0
393,0,0,0,0,27,1,1,1,0,0,1,0,1,1,1,1,2,100.5,2673.45,1.0,0
394,1,0,1,0,10,1,0,2,0,0,1,0,1,1,0,1,3,67.8,653.15,1.0,0
395,0,0,1,1,36,1,0,2,1,1,0,0,0,0,1,0,1,53.65,1939.35,0.0,0
396,0,0,0,0,17,1,1,1,0,0,1,1,0,1,0,1,2,95.65,1640.0,1.0,0
397,1,0,0,0,16,1,0,0,2,2,2,2,2,2,1,0,3,19.35,295.55,1.0,0
398,1,1,1,0,54,1,0,0,2,2,2,2,2,2,2,1,1,18.95,1031.1,0.0,0
399,0,0,0,0,68,1,1,1,1,1,1,1,1,1,1,1,3,117.2,8035.95,1.0,0
400,0,0,1,1,31,1,1,1,1,0,1,0,1,0,1,0,2,98.05,3082.1,1.0,0
401,1,0,0,1,67,1,1,1,0,1,0,1,1,1,1,1,2,106.6,7244.7,1.0,0
402,1,1,0,0,14,0,2,2,1,0,1,1,0,0,2,0,1,39.7,692.35,0.0,0
403,1,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,20.0,20.0,0.0,0
404,1,0,1,0,23,1,0,2,1,0,1,1,0,1,1,1,2,68.75,1689.45,1.0,0
405,0,0,1,0,70,1,0,0,2,2,2,2,2,2,2,0,3,19.85,1433.8,1.0,0
406,1,0,1,0,49,1,0,0,2,2,2,2,2,2,1,0,3,19.0,918.7,1.0,0
407,0,0,1,1,1,1,0,0,2,2,2,2,2,2,1,1,0,20.2,20.2,0.0,0
408,1,0,1,0,45,1,0,1,0,0,0,1,1,1,2,1,3,95.2,4285.8,1.0,0
409,0,0,0,0,14,1,0,0,2,2,2,2,2,2,1,0,1,19.35,324.8,0.0,0
410,0,0,1,1,34,1,0,1,0,0,1,0,1,0,0,1,1,84.05,2909.95,0.0,0
411,0,0,0,0,60,1,1,1,0,0,1,0,1,0,2,1,0,89.55,5231.2,0.0,0
412,0,1,1,0,64,1,0,1,1,0,1,0,0,0,1,0,3,80.3,5017.7,1.0,0
413,0,0,0,0,13,1,0,0,2,2,2,2,2,2,2,0,1,19.95,243.65,0.0,0
414,0,0,1,1,35,1,1,2,1,1,1,1,0,0,2,1,3,69.15,2490.15,1.0,0
415,0,0,1,0,71,1,0,2,0,1,1,1,1,1,2,1,3,79.1,5564.85,1.0,0
416,1,0,1,1,9,1,0,0,2,2,2,2,2,2,2,0,1,19.75,210.65,0.0,0
417,0,0,0,0,72,1,0,0,2,2,2,2,2,2,2,1,1,20.8,1521.2,0.0,0
418,1,0,1,0,45,1,1,0,2,2,2,2,2,2,2,0,1,25.5,1121.05,0.0,0
419,1,0,0,0,6,0,2,2,1,1,1,1,1,1,2,1,1,63.4,348.8,0.0,0
420,0,0,0,0,5,1,0,0,2,2,2,2,2,2,0,1,1,19.25,86.05,0.0,0
421,0,0,1,1,26,1,0,1,0,0,0,0,0,1,1,0,2,78.95,2034.25,1.0,0
422,1,0,0,0,7,1,1,1,0,0,0,0,0,0,0,1,0,75.35,564.65,0.0,0
423,0,1,1,1,61,1,1,1,0,1,0,0,1,1,1,0,0,99.0,5969.3,0.0,0
424,0,0,0,1,41,1,0,1,1,1,1,1,1,1,2,1,0,111.15,4507.15,0.0,0
425,0,0,1,1,64,1,0,2,1,0,1,1,1,0,2,0,1,69.25,4447.75,0.0,0
426,1,0,0,0,12,1,1,1,0,1,0,0,0,1,0,1,0,89.15,1057.55,0.0,0
427,0,0,0,0,2,1,0,0,2,2,2,2,2,2,0,1,1,19.65,38.8,0.0,0
428,1,0,1,0,1,1,0,0,2,2,2,2,2,2,0,1,1,20.65,20.65,0.0,0
429,0,1,1,0,72,1,1,2,0,1,1,1,1,0,2,0,3,77.35,5396.25,1.0,0
430,1,0,0,0,40,1,0,0,2,2,2,2,2,2,2,0,3,19.65,830.25,1.0,0
431,0,0,0,0,3,0,2,2,0,0,0,1,0,0,0,0,0,30.4,82.15,0.0,0
432,0,1,0,0,4,1,0,1,0,0,1,0,1,1,0,1,0,94.75,422.4,0.0,0
433,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,18.9,18.9,0.0,0
434,0,0,0,1,1,1,0,0,2,2,2,2,2,2,0,1,1,19.3,19.3,0.0,0
435,0,0,1,1,62,1,0,2,1,0,1,1,0,1,1,0,3,71.4,4487.3,1.0,0
436,0,0,1,0,71,1,1,1,0,1,0,1,1,1,2,1,3,104.15,7365.3,1.0,0
437,0,0,0,0,16,1,0,2,0,0,0,1,0,0,0,1,1,49.45,799.0,0.0,0
438,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,2,43.85,43.85,1.0,0
439,0,0,0,0,29,1,0,1,0,0,0,1,1,1,0,1,0,94.2,2607.6,0.0,0
440,0,0,0,0,23,1,0,1,1,0,1,0,1,1,1,1,3,99.95,2292.75,1.0,0
441,1,0,1,1,61,0,2,2,0,1,1,1,1,0,2,0,3,51.35,3244.4,1.0,0
442,0,0,0,0,21,1,0,0,2,2,2,2,2,2,1,1,1,20.35,422.7,0.0,0
443,0,0,1,1,67,1,1,1,0,1,0,0,0,1,0,1,2,89.55,6373.1,1.0,0
444,1,0,0,0,45,1,1,1,0,0,1,0,0,1,0,1,3,89.3,4192.15,1.0,0
445,1,0,0,0,2,1,1,2,0,1,0,0,0,0,0,0,1,54.15,101.65,0.0,0
446,0,0,1,1,46,1,0,0,2,2,2,2,2,2,2,0,3,19.95,862.4,1.0,0
447,0,0,0,0,3,1,0,0,2,2,2,2,2,2,1,0,1,21.2,52.05,0.0,0
448,1,1,0,0,53,1,0,1,0,1,0,0,0,0,0,1,3,73.8,4003.85,1.0,0
449,1,1,0,0,41,1,1,1,0,1,1,0,1,1,0,1,0,104.4,4133.95,0.0,0
450,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,2,44.05,44.05,1.0,0
451,0,0,0,1,3,1,0,0,2,2,2,2,2,2,0,1,1,20.05,75.45,0.0,0
452,0,0,0,0,45,1,0,1,1,1,1,1,1,1,1,0,3,112.2,5031.85,1.0,0
453,0,0,0,0,71,1,1,1,0,0,1,1,0,0,2,1,3,86.4,6172.0,1.0,0
454,1,0,0,0,6,1,0,1,0,0,1,1,0,1,0,1,0,89.25,487.05,0.0,0
455,1,1,0,0,57,1,0,2,1,0,1,1,1,0,2,0,2,69.85,4003.0,1.0,0
456,0,0,1,0,68,0,2,2,1,0,1,0,1,1,2,1,2,54.1,3794.5,1.0,0
457,1,0,1,1,41,1,1,1,1,1,0,0,1,0,0,1,2,94.3,3893.6,1.0,0
458,0,1,1,0,65,1,1,1,0,1,1,0,1,1,1,1,2,103.15,6792.45,1.0,0
459,1,0,1,1,16,1,1,1,0,1,0,0,0,0,0,1,3,79.95,1267.95,1.0,0
460,1,0,1,0,58,1,1,2,1,0,1,1,1,1,2,1,0,84.3,4916.4,0.0,0
461,0,1,0,0,67,1,1,2,1,1,0,1,0,0,2,1,2,64.55,4250.1,1.0,0
462,1,1,1,1,72,1,1,2,1,1,1,1,1,1,2,1,3,88.05,6425.65,1.0,0
463,0,0,1,0,24,1,0,0,2,2,2,2,2,2,2,0,1,19.75,483.15,0.0,0
464,1,0,1,1,54,1,1,2,0,1,1,0,0,0,2,1,2,59.8,3246.45,1.0,0
465,0,0,0,0,18,1,0,0,2,2,2,2,2,2,2,0,3,20.05,388.6,1.0,0
466,1,0,0,0,37,0,2,2,0,0,1,0,0,1,0,1,3,40.2,1478.85,1.0,0
467,1,0,0,0,23,1,1,1,0,0,0,0,1,1,0,1,0,93.5,2341.55,0.0,0
468,1,0,1,0,72,1,1,1,1,1,1,0,1,0,2,0,2,100.65,7334.05,1.0,0
469,1,0,1,1,23,1,1,2,0,1,0,1,1,0,0,1,3,69.5,1652.1,1.0,0
470,0,0,1,0,50,1,0,0,2,2,2,2,2,2,2,0,1,20.55,1067.65,0.0,0
471,0,0,1,0,58,1,0,0,2,2,2,2,2,2,2,0,1,20.75,1185.95,0.0,0
472,0,0,0,0,43,1,1,1,0,0,0,0,1,1,1,0,1,94.35,3921.3,0.0,0
473,0,1,1,0,52,1,1,1,0,1,1,0,1,1,1,1,2,105.1,5376.4,1.0,0
474,1,0,1,1,34,0,2,2,1,0,1,1,1,1,1,0,1,61.25,1993.2,0.0,0
475,0,0,1,0,54,1,1,1,1,1,1,0,1,1,0,0,0,109.55,6118.95,0.0,0
476,1,0,1,0,48,1,0,1,0,1,1,0,1,1,1,1,0,97.05,4692.95,0.0,0
477,1,0,1,1,70,1,1,2,1,0,0,1,1,1,2,1,2,80.6,5460.2,1.0,0
478,0,1,0,0,47,1,1,2,0,1,0,1,0,0,2,0,2,59.6,2754.0,1.0,0
479,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,1,0,24.7,24.7,0.0,0
480,1,0,0,0,48,1,0,2,1,1,0,0,0,0,2,0,3,55.5,2627.35,1.0,0
481,1,0,1,1,10,1,1,2,1,1,0,0,1,0,1,0,0,70.3,676.15,0.0,0
482,0,0,0,0,4,1,1,2,0,0,0,1,0,1,0,0,1,65.55,237.2,0.0,0
483,1,0,0,0,25,1,1,1,0,1,1,1,1,1,2,0,0,108.9,2809.05,0.0,0
484,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,45.25,45.25,1.0,0
485,0,1,1,0,72,1,1,0,2,2,2,2,2,2,2,1,2,25.0,1802.55,1.0,0
486,1,0,1,1,64,0,2,2,0,1,1,1,0,1,2,0,0,49.85,3210.35,0.0,0
487,1,0,0,0,2,1,0,0,2,2,2,2,2,2,0,1,2,20.7,39.85,1.0,0
488,0,0,1,0,11,1,0,2,0,0,0,0,1,0,0,1,2,55.05,608.15,1.0,0
489,1,0,1,1,56,1,1,1,0,1,1,1,0,1,1,1,3,99.75,5608.4,1.0,0
490,0,0,1,1,61,0,2,2,1,0,1,0,0,0,0,0,2,33.6,2117.2,1.0,0
491,1,1,0,0,49,1,1,1,1,1,1,1,0,1,1,0,2,103.0,5166.2,1.0,0
492,1,0,1,0,61,1,1,1,0,0,1,1,1,1,0,1,0,106.35,6751.35,0.0,0
493,1,0,0,0,9,1,0,1,0,0,0,0,1,1,0,1,1,88.4,788.6,0.0,0
494,0,0,0,0,16,1,0,0,2,2,2,2,2,2,0,1,3,20.6,330.25,1.0,0
495,1,0,1,0,55,1,1,2,1,1,0,1,0,0,1,1,3,66.05,3462.1,1.0,0
496,0,1,1,0,21,1,0,2,1,1,0,0,0,1,0,1,2,64.95,1339.8,1.0,0
497,1,0,0,1,7,0,2,2,1,0,0,0,0,0,0,0,1,29.8,201.95,0.0,0
498,0,0,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,53.45,119.5,0.0,0
499,0,0,1,1,32,0,2,2,0,0,1,1,0,0,1,1,1,36.25,1151.05,0.0,0
500,1,0,0,0,13,0,2,2,0,0,1,1,0,0,2,0,1,35.4,450.4,0.0,0
501,1,1,1,1,28,0,2,2,0,1,0,0,0,1,1,1,0,39.1,1096.6,0.0,0
502,1,1,0,0,7,1,0,1,0,0,1,0,1,0,0,1,0,84.35,609.65,0.0,0
503,1,0,1,0,21,0,2,2,1,0,0,0,0,0,0,0,0,28.5,629.35,0.0,0
504,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,20.35,20.35,0.0,0
505,1,0,1,0,71,1,0,0,2,2,2,2,2,2,2,0,3,19.1,1372.45,1.0,0
506,0,0,0,0,65,1,1,0,2,2,2,2,2,2,1,0,3,24.8,1600.95,1.0,0
507,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,75.6,402.5,0.0,0
508,0,0,0,0,23,1,0,0,2,2,2,2,2,2,0,0,0,20.85,473.9,0.0,0
509,1,0,0,0,58,1,1,0,2,2,2,2,2,2,2,1,3,24.7,1519.0,1.0,0
510,0,0,0,1,6,1,0,0,2,2,2,2,2,2,0,0,1,19.65,100.9,0.0,0
511,0,0,1,0,64,1,1,1,1,0,1,1,1,1,1,1,1,108.5,6880.85,0.0,0
512,0,0,0,0,9,1,0,2,1,0,1,1,1,0,0,1,1,69.5,653.25,0.0,0
513,1,0,1,0,62,1,1,2,1,1,0,1,1,1,2,1,0,84.95,5150.55,0.0,0
514,0,0,0,1,17,1,0,2,1,0,0,0,0,0,0,1,1,50.3,846.8,0.0,0
515,1,0,1,0,28,1,0,1,0,1,1,0,0,1,0,0,3,89.9,2433.5,1.0,0
516,0,1,0,0,51,1,1,0,2,2,2,2,2,2,1,0,2,25.0,1260.7,1.0,0
517,0,0,0,0,30,1,1,1,1,1,1,1,0,0,0,1,3,95.0,2852.4,1.0,0
518,1,0,1,1,55,1,0,0,2,2,2,2,2,2,2,0,1,20.3,1079.05,0.0,0
519,0,0,1,0,70,1,0,2,1,1,0,1,0,1,2,0,1,67.95,4664.15,0.0,0
520,0,0,0,0,12,1,0,0,2,2,2,2,2,2,0,0,1,20.45,255.35,0.0,0
521,1,0,0,1,1,1,1,0,2,2,2,2,2,2,0,0,1,25.4,25.4,0.0,0
522,0,0,1,1,66,1,1,2,0,0,1,0,1,0,2,1,2,63.3,4189.7,1.0,0
523,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,2,19.65,19.65,1.0,0
524,0,0,0,0,34,1,1,1,1,1,1,1,1,1,1,0,3,116.25,3899.05,1.0,0
525,0,1,1,0,44,1,1,1,0,0,1,0,1,0,0,1,0,89.2,4040.2,0.0,0
526,0,0,1,1,47,1,0,1,1,0,1,0,0,1,0,0,0,90.05,4137.2,0.0,0
527,1,0,1,1,48,1,1,1,1,1,0,0,1,1,0,1,3,105.25,4997.5,1.0,0
528,0,0,1,1,67,0,2,2,1,0,0,0,1,1,2,0,3,50.9,3281.65,1.0,0
529,0,0,1,1,45,1,1,1,0,1,1,0,0,1,0,1,2,95.95,4456.65,1.0,0
530,1,0,1,1,72,0,2,2,1,0,1,0,1,1,2,1,3,53.8,3952.45,1.0,0
531,0,0,0,0,35,1,0,2,1,1,1,0,0,0,1,0,1,61.2,2021.2,0.0,0
532,0,0,1,1,72,1,1,0,2,2,2,2,2,2,2,0,1,26.1,1851.45,0.0,0
533,0,0,1,1,60,1,1,1,1,0,1,0,1,0,1,1,2,95.4,5812.0,1.0,0
534,0,0,1,0,3,1,0,2,0,0,1,1,0,0,0,1,1,55.8,154.55,0.0,0
535,1,1,0,0,17,1,1,1,0,0,0,0,1,1,0,1,0,94.2,1608.15,0.0,0
536,0,1,0,0,14,1,1,1,0,0,0,0,1,1,0,1,0,95.6,1273.3,0.0,0
537,1,0,0,0,22,1,1,2,1,0,0,1,0,0,0,1,1,59.05,1253.5,0.0,0
538,1,0,1,1,61,1,1,1,1,1,1,0,0,1,1,1,3,100.7,6018.65,1.0,0
539,1,0,1,1,61,1,0,0,2,2,2,2,2,2,2,0,3,19.75,1311.6,1.0,0
540,0,0,0,0,68,1,1,1,1,1,1,0,0,1,2,1,2,102.1,7149.35,1.0,0
541,1,0,0,0,51,1,0,0,2,2,2,2,2,2,1,1,2,19.85,996.95,1.0,0
542,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,74.3,74.3,0.0,0
543,0,1,1,0,71,1,0,1,0,1,1,1,0,1,2,1,3,95.5,6707.15,1.0,0
